date_of_sighting,state,city,summary,faa_code,Facility Type,latitude,longitude,Facility Name,Direction,Time,Authority Advised,Route,Location,Altitude
2020-03-17,CALIFORNIA,CONCORD,"PRELIM INFO FROM FAA OPS: CONCORD, CA/UAS INCIDENT/1411P/CONCORD ATCT ADVISED IAI G280, VNY - CCR, REPORTED A UAS OF RIGHT SIDE OF ACFT WHILE ON 2.5 MILE FINAL RUNWAY 19R. NO EVASIVE ACTION REPORTED. CONTRA COSTA SHERIFF NOTIFIED.",CCR,AIRPORT,37.9896566666667,-122.056902222222,BUCHANAN FLD,,1411P,CONCORD ATCT,VNY - CCR,,
2020-03-18,OREGON,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS INCIDENT/0955P/PORTLAND TRACON ADVISED B738, RFD - PDX, OBSERVED A UAS AT 1250 FEET ON FINAL FOR RWY10.  NO EVASIVE ACTION REPORTED. PORTLAND PD NOTIFIED VIA 911.",RFD,AIRPORT,42.1953611111111,-89.0972222222222,CHICAGO/ROCKFORD INTL,,0955P,PORTLAND TRACON,RFD - PDX,,AT 1250 FEET
2020-03-19,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS INCIDENT/1125E/MCO ATCT ADVISED A321, CLT - MCO, OBSERVED A UAS WHILE SOUTHBOUND AT 1,100 FEET, 3.6 N MCO. NO EVASIVE ACTION TAKEN.  ORANGE COUNTY SHERIFF NOTIFIED.",MCO,AIRPORT,28.4293888888889,-81.309,ORLANDO INTL,,1125E,MCO ATCT,CLT - MCO,3.6 N MCO. NO EVASIVE ACTION TAKEN.  ORANGE COUNTY SHERIFF NOTIFIED,
2020-03-22,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS INCIDENT/1407M/IWA ATCT ADVISED CESSNA C172, REPORTED A UAS OPERATING AT 2,600 FEET 2 MILES WEST OF PHOENIX-MESA ARPT. NO EVASIVE ACTION REQUIRED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",LAW,AIRPORT,34.5677144444444,-98.4166366666667,LAWTON-FORT SILL RGNL,,1407M,IWA ATCT,,2 MILES WEST OF PHOENIX-MESA ARPT. NO EVASIVE ACTION REQUIRED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED,"AT 2,600 FEET"
2020-03-22,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS INCIDENT/1745E/MIAMI ATCT ADVISED B738, MIA - TPA, REPORTED A BLUE UAS STATIONARY WHILE AT 9,000 FEET 8 N MIAMI. NO EVASIVE ACTION REPORTED. MIAMI DADE SHERIFF NOTIFIED.",TPA,AIRPORT,27.9754722222222,-82.53325,TAMPA INTL,,1745E,MIAMI ATCT,MIA - TPA,8 N MIAMI. NO EVASIVE ACTION REPORTED. MIAMI DADE SHERIFF NOTIFIED,"AT 9,000 FEET"
2020-03-22,ARIZONA,MESA,"PRELIM INFO FROM FAA OPS: MESA, AZ/UAS INCIDENT/1510M/FALCON FIELD ATCT ADVISED PIPER P28A, FFZ - FFZ, REPORTED A WHITE UAS AT SAME ALTITUDE WHILE IN PATTERN FOR RUNWAY 22R AT 2,400 FEET VCNTY FALCON FIELD ARPT. NO EVASIVE ACTION REPORTED. MESA PD NOTIFIED.",FFZ,AIRPORT,33.4608405555556,-111.728325277778,FALCON FLD,,1510M,FALCON FIELD ATCT,FFZ - FFZ,400 FEET VCNTY FALCON FIELD ARPT. NO EVASIVE ACTION REPORTED. MESA PD NOTIFIED,"AT 2,400 FEET"
2020-03-23,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS INCIDENT/1140M/DENVER TRACON ADVISED A320, DEN - SEA, OBSERVED A WHITE/BROWN UAS AT 9,700 FEET 7 W DENVER INTL. NO EVASIVE ACTION TAKEN. DENVER ARPT PD NOTIFIED.",DEN,AIRPORT,39.8616666666667,-104.673166666667,DENVER INTL,,1140M,DENVER TRACON,DEN - SEA,7 W DENVER INTL. NO EVASIVE ACTION TAKEN. DENVER ARPT PD NOTIFIED,"AT 9,700 FEET"
2020-03-23,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS INCIDENT/1744E/ORLANDO ATCT ADVISED B752, LAX - MCO, OBSERVED A WHITE AND BLACK UAS 1,000 FEET BELOW ACFT WHILE AT 2,500 FEET 6 N ORLANDO. NO EVASIVE ACTION TAKEN. ORANGE COUNTY SHERIFF NOTIFIED.",LAX,AIRPORT,33.9424963888889,-118.408048611111,LOS ANGELES INTL,,1744E,ORLANDO ATCT,LAX - MCO,000 FEET BELOW ACFT WHILE,"AT 2,500 FEET"
2020-03-24,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1709P/LOS ANGELES ATCT ADVISED E75L, SAN - LAX, REPORTED A UAS FROM THE LEFT SIDE WHILE ON 5 MILE FINAL FOR RUNWAY 24R AT 1,700 FEET. NO EVASIVE ACTION TAKEN. LAX ARPT OPS NOTIFIED.",24R,AIRPORT,28.6855,-99.1890833333333,DILLEY AIRPARK,,1709P,LOS ANGELES ATCT,SAN - LAX,,
2020-03-25,OKLAHOMA,TINKER AFB,"PRELIM INFO FROM FAA OPS: TINKER AFB, OK/UAS INCIDENT/1610C/OKLAHOMA CITY APPROACH ADVISED, E3 , TIK - TIK, WHILE CONDUCTING PRACTICE ILS APPROACHES TO TINKER REPORTED A UAS WITHIN THE VCNTY OF THE APPROACH COURSE (RUNWAY WAS NOT SPECIFIED).  OKLAHOMA CITY PD HELICOPTER (AIRR1) WAS NOTIFIED ON FREQ AND RESPONDED TO THE LOCATION. NO EVASIVE ACTION REPORTED.",TIK,AIRPORT,35.41475,-97.3866388888889,TINKER AFB,,1610C,OKLAHOMA CITY APPROACH,TIK - TIK,VCNTY OF THE APPROACH COURSE (RUNWAY WAS NOT SPECIFIED).  OKLAHOMA CITY PD HELICOPTER (AIRR,
2020-03-26,TEXAS,DALLAS-FORT WORTH,"PRELIM INFO FROM FAA OPS: DALLAS-FORT WORTH, TX/UAS INCIDENT/1004C/DFW ATCT ADVISED BELL B407, REPORTED PASSING OVER A BLACK QUAD-COPTER UAS AT 1,000 FEET 2.5 SW DFW. NO EVASIVE ACTION TAKEN. DFW AIRPORT PD NOTIFIED.",DFW,AIRPORT,32.8972330555556,-97.0376947222222,DALLAS-FORT WORTH INTL,,1004C,DFW ATCT,,2.5 SW DFW. NO EVASIVE ACTION TAKEN. DFW AIRPORT PD NOTIFIED,"AT 1,000 FEET"
2020-03-26,VIRGINIA,NORFOLK,"PRELIM INFO FROM FAA OPS: NORFOLK, VA/UAS INCIDENT/1455E/NORFOLK TRACON ADVISED C212, REPORTED RED UAS OFF THE RIGHT SIDE WHILE AT 3,500 FEET 8 NM FINAL TO RWY 10 NORFOLK NAVAL STATION. NO EVASIVE ACTION WAS TAKEN. VIRGINIA STATE PD NOTIFIED.",RED,AIRPORT,45.1848333333333,-109.257709722222,RED LODGE,,1455E,NORFOLK TRACON,,10 NORFOLK NAVAL STATION. NO EVASIVE ACTION WAS TAKEN. VIRGINIA STATE PD NOTIFIED,"AT 3,500 FEET"
2020-03-27,FLORIDA,NEW SMYRNA BEACH,"PRELIM INFO FROM FAA OPS: NEW SMYRNA BEACH, FL/UAS INCIDENT/1017E/NEW SMYRNA BEACH ATCT ADVISED PROGRESSIVE AERODYNE SREY, REPORTED A BROWN QUADCOPTER UAS PASS 50 FEET BELOW ACFT WHILE AT 900 FEET 1.5 S NEW SMYRNA BEACH. NO EVASIVE ACTION REPORTED. NEW SMYRNA BEACH PD NOTIFIED VIA 911.",NEW,AIRPORT,30.0424166666667,-90.02825,LAKEFRONT,,1017E,NEW SMYRNA BEACH ATCT,,50 FEET BELOW ACFT WHILE,AT 900 FEET
2020-03-28,FLORIDA,SARASOTA-BRADENTON,"PRELIM INFO FROM FAA OPS: SARASOTA-BRADENTON, FL/UAS INCIDENT/1630E/TAMPA APCH ADVISED CESSNA C182, REPORTED A UAS 1,000 FEET BELOW ACFT WHILE CONDUCTING PATTERN WORK AT 8,500 FEET 10 N SRQ. NO EVASIVE ACTION TAKEN. MANATEE COUNTY SHERIFF NOTIFIED.",SRQ,AIRPORT,27.3954444444444,-82.5543888888889,SARASOTA/BRADENTON INTL,,1630E,TAMPA APCH,,000 FEET BELOW ACFT WHILE CONDUCTING PATTERN WORK,"AT 8,500 FEET"
2020-03-28,GEORGIA,SAVANNAH,"PRELIM INFO FROM FAA OPS: SAVANNAH, GA/UAS INCIDENT/1731E/SAVANNAH ATCT ADVISED CESSNA C172, SAV - SAV, REPORTED A LARGE ORANGE UAS 400 FEET OFF THE RIGHT SIDE AT SAME ALTITUDE WHILE ON A 2 MILE FINAL RUNWAY 19 AT 800 FEET. NO EVASIVE ACTION REPORTED. PILOT STATED UAS WAS NEAR SAVANNAH TECHNICAL COLLEGE. SAVANNAH PD NOTIFIED.",SAV,AIRPORT,32.1275833333333,-81.2021388888889,SAVANNAH/HILTON HEAD INTL,,1731E,SAVANNAH ATCT,SAV - SAV,400 FEET OFF THE RIGHT SIDE,
2021-10-01,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS INCIDENT/1230E/PHILADELPHIA ATCT ADVISED , E75L, DTW - PHL, OBSERVED A UAS WHILE WESTBOUND AT 1,800 FEET, 5 E PHL. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION REPORTED.",DTW,AIRPORT,42.2124311111111,-83.3533933333333,DETROIT METRO WAYNE COUNTY,,1230E,PHILADELPHIA ATCT,DTW - PHL,5 E PHL. NO EVASIVE ACTION REPORTED. NO LEO NOTIFICATION REPORTED,
2021-10-02,CALIFORNIA,HAYWARD,"HAYWARD, CA (HWD)$  SR22, WAS INBOUND ON A RIGHT BASE FOR RY28L. WHILE OVER CAL STATE THEY @ A RC PLANE OFF THEIR RIGHT. NO EVASIVE ACTION TAKEN, AIR CRAFT LANDED SAFELY. 10/02/2021 1626Z",OFF,AIRPORT,41.1193288888889,-95.9085169444444,OFFUTT AFB,,1626Z,,,,
2021-10-05,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS INCIDENT/1728E/MIAMI TRACON ADVISED , A21N, JFK - FLL, REPORTED A WHITE QUADCOPTER UAS AT 3,000 FEET 10 W FLL. NO EVASIVE ACTION TAKEN. BRIAR COUNTY SHERIFF NOTIFIED.",FLL,AIRPORT,26.0716666666667,-80.1496944444444,FORT LAUDERDALE/HOLLYWOOD INTL,,1728E,MIAMI TRACON,JFK - FLL,10 W FLL. NO EVASIVE ACTION TAKEN. BRIAR COUNTY SHERIFF NOTIFIED,"AT 3,000 FEET"
2021-10-06,FLORIDA,JACKSONVILLE,"PRELIM INFO FROM FAA OPS: JACKSONVILLE, FL/UAS INCIDENT/LATE REPORT-1056E/JACKSONVILLE ATCT ADVISED A UAS WAS DETECTED BY THE JAX AOCC OPERATING 1.6 MILES FROM THE APPROACH RUNWAY END. AIRPORT OPERATIONS DUTY OFFICER RESPONDED TO THE LOCATION INTERVIEWED THE OPERATOR WHICH WAS AN INSURANCE INVESTIGATOR FLYING A DJI MAVIC UAS 90 FEET HIGH IN FAA AIRSPACE WITHOUT APPROVAL. NO AIRCRAFT INVOLVEMENT.",JAX,AIRPORT,30.4940455555556,-81.6878466666667,JACKSONVILLE INTL,,1056E,JACKSONVILLE ATCT,,1.6 MILES FROM THE APPROACH RUNWAY END,
2021-10-06,MARYLAND,CAMP SPRINGS,"PRELIM INFO FROM FAA OPS: CAMP SPRINGS, MD/UAS INCIDENT/LATE REPORT - 06/2030E/NCRCC ADVISED ANDREWS AIR FORCE BASE DEFENSE OPERATIONS CENTER (BDOC) REPORTED SECURITY FORCES PERSONNEL VISUALLY DETECTED AN UNAUTHORIZED UAS WITH GREEN, RED, WHITE LIGHTS, AND 4 PROPELLERS, OPERATING IN THE VICINITY OF THE PAG HANGER (HANGER 20).",RED,AIRPORT,45.1848333333333,-109.257709722222,RED LODGE,,2030E,NCRCC,,,
2021-10-10,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS INCIDENT/1822E/NEW YORK TRACON ADVISED , E75S, CYUL - LGA, OBSERVED A GRAY-BLACK UAS AT 3,500 FEET WHILE NORTHBOUND AT 3,500 FEET, 5 S EWR. NO EVASIVE ACTION REPORTED. NYPD AVIATION UNIT NOTIFIED.",LGA,AIRPORT,40.7772422222222,-73.8726055555556,LAGUARDIA,,1822E,NEW YORK TRACON,CYUL - LGA,500 FEET WHILE NORTHBOUND,"AT 3,500 FEET"
2021-10-10,CALIFORNIA,SAN FRANCISCO,"PRELIM INFO FROM FAA OPS: SAN FRANCISCO, CA/UAS INCIDENT/1738P/SAN FRANCISCO ATCT ADVISED , A320, LAX - SFO, REPORTED UAS AT 9 O'CLOCK POSITION AT 700 FEET WHILE 2 BOUND 3 E SFO. NO EVASIVE ACTION TAKEN. SAN FRANCISCO ARPT PD NOTIFIED.",LAX,AIRPORT,33.9424963888889,-118.408048611111,LOS ANGELES INTL,,1738P,SAN FRANCISCO ATCT,LAX - SFO,3 E SFO. NO EVASIVE ACTION TAKEN. SAN FRANCISCO ARPT PD NOTIFIED,AT 700 FEET
2021-10-10,ALASKA,PALMER,"CORRECTION INFO (INCIDENT TYPE) FROM FAA OPS: PALMER, AK/UAS INCIDENT/1700A/PALMER ATCT ADVISED , ROBINSON R44, AND UAS COLLIDED DAMAGING ACFT ROTOR BLADES. ACFT LANDED WITHOUT FURTHER INCIDENT INJURIES: NONE: DAMAGE: SUBSTANTIAL. DISPOSITION OF UAS OPERATOR UNKN.",AND,AIRPORT,34.4945866666667,-82.7093813888889,ANDERSON RGNL,,1700A,PALMER ATCT,,,
2021-10-12,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS INCIDENT/1721P/HENDERSON ATCT ADVISED TOWER PERSONNEL OBSERVED A UAS OPERATING NORTHBOUND AT 3,000 FEET, 1 SE HND. NO REPORTED IMPACT TO FLIGHT OPS. HENDERSON PD NOTIFIED (NO PHONE PROVIDED).",LAS,AIRPORT,36.0800438888889,-115.152234722222,HARRY REID INTL,,1721P,HENDERSON ATCT,,1 SE HND. NO REPORTED IMPACT TO FLIGHT OPS. HENDERSON PD NOTIFIED (NO PHONE PROVIDED),
2021-10-12,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS INCIDENT/1943C/CHICAGO MIDWAY ATCT ADVISED , EUROCOPTER H125, OBSERVED A UAS UNDERNEATH WHILE ORBITING AT 1,500 FEET 7 NE MDW. NO EVASIVE ACTION TAKEN. CHICAGO PD AERIAL UNIT NOTIFIED. PHONE NUMBER NOT PROVIDED.",MDW,AIRPORT,41.7859722222222,-87.7524166666667,CHICAGO MIDWAY INTL,,1943C,CHICAGO MIDWAY ATCT,,7 NE MDW. NO EVASIVE ACTION TAKEN. CHICAGO PD AERIAL UNIT NOTIFIED. PHONE NUMBER NOT PROVIDED,"AT 1,500 FEET"
2021-10-14,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1339E/POTOMAC TRACON ADVISED , F16, ADW - ADW, REPORTED 2 UAS 1,000 FEET BELOW ACFT WHILE N AT 3,000 FEET 16 SE DCA. NO EVASIVE ACTION REPORTED. PRINCE GEORGE COUNTY PD NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,RONALD REAGAN WASHINGTON NTL,,1339E,POTOMAC TRACON,ADW - ADW,000 FEET BELOW ACFT WHILE N,"AT 3,000 FEET"
2021-10-14,MICHIGAN,BENTON HARBOR,"PRELIM INFO FROM FAA OPS: BENTON HARBOR, MI/UAS INCIDENT/1615E/SOUTH BEND ATCT ADVISED , PIPER P28A, BERRIEN SPRINGS, MI (C20) - C20, REPORTED A UAS FROM THE LEFT SIDE WHILE MANEUVERING AT 4,500 FEET 5.5SSW BEH. NO EVASIVE ACTION TAKEN. ST JOSEPHS PD NOTIFIED.",C20,AIRPORT,41.9510555555556,-86.3680833333333,ANDREWS UNIVERSITY AIRPARK,,1615E,SOUTH BEND ATCT,,5.5SSW BEH. NO EVASIVE ACTION TAKEN. ST JOSEPHS PD NOTIFIED,"AT 4,500 FEET"
2021-10-14,NORTH CAROLINA,CHARLOTTE,"CLOSE-OUT INFO FROM FAA OPS: CHARLOTTE, NC/UAS INCIDENT/1700E/CHARLOTTE TRACON ADVISED , E145, AGS - CLT, CLT TSA DRONE COORDINATION CENTER NOTIFIED",AGS,AIRPORT,33.3699444444444,-81.9645,AUGUSTA RGNL AT BUSH FLD,,1700E,CHARLOTTE TRACON,AGS - CLT,,
2021-10-14,FLORIDA,PENSACOLA,"PRELIM INFO FROM FAA OPS: PENSACOLA, FL/UAS INCIDENT/1736C/PENSACOLA ATCT ADVISED , CESSNA C172, UNKN - UNKN, REPORTED A UAS AT SAME ALTITUDE WHILE IN TOWER PATTERN AT 1,100 FEET 1 E PNS. ACFT TURNED LEFT TO AVOID UAS. LEO NOTIFICATION NOT REPORTED.",PNS,AIRPORT,30.4734166666667,-87.1866111111111,PENSACOLA INTL,,1736C,PENSACOLA ATCT,UNKN - UNKN,1 E PNS. ACFT TURNED LEFT TO AVOID UAS. LEO NOTIFICATION NOT REPORTED,"AT 1,100 FEET"
2021-10-15,NEW YORK,FARMINGDALE,"PRELIM INFO FROM FAA OPS: FARMINGDALE, NY/UAS INCIDENT/1220E/FARMINGDALE ATCT ADVISED UNIDENTIFIED ACFT REPORTED A BLACK UAS 50 FEET FROM APCH END RUNWAY 19 FARMINGDALE. NO EVASIVE ACTION TAKEN. SUFFOLK PD NOTIFIED.",END,AIRPORT,36.3398058333333,-97.9172394444444,VANCE AFB,,1220E,FARMINGDALE ATCT,,,
2021-10-15,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1510E/LGA ATCT ADVISED , CRJ9, CVG - LGA, REPORTED A BLACK UAS ABOVE ACFT WHILE AT 1,500 FEET ON 4 MILE FINAL RUNWAY 22 LGA. NO EVASIVE ACTION REPORTED. NYPD AVIATION NOTIFIED.",LGA,AIRPORT,40.7772422222222,-73.8726055555556,LAGUARDIA,,1510E,LGA ATCT,CVG - LGA,,"AT 1,500 FEET"
2021-10-16,FLORIDA,JACKSONVILLE,"PRELIM INFO FROM FAA OPS: JACKSONVILLE, FL/UAS INCIDENT/1030E/JACKSONVILLE ATCT ADVISED , CRJ9, PHL - JAX, REPORTED A RED UAS OFF LEFT SIDE 300 FEET BELOW ACFT WHILE ON 6 MILE FINAL RUNWAY 26 AT 2,600 FEET. NO EVASIVE ACTION REPORTED. DUVAL COUNTY SHERIFF NOTIFIED.",JAX,AIRPORT,30.4940455555556,-81.6878466666667,JACKSONVILLE INTL,,1030E,JACKSONVILLE ATCT,PHL - JAX,,
2021-10-16,CALIFORNIA,RIVERSIDE,"PRELIM INFO FROM FAA OPS: RIVERSIDE, CA/UAS INCIDENT/0835P/RIVERSIDE FCT ADVISED , CESSNA C172, REPORTED A BLACK UAS AT 1,600 FEET 1 E RAL. NO EVASIVE ACTION TAKEN. RIVERSIDE PD NOTIFIED.",RAL,AIRPORT,33.9518888888889,-117.445111111111,RIVERSIDE MUNI,,0835P,RIVERSIDE FCT,,1 E RAL. NO EVASIVE ACTION TAKEN. RIVERSIDE PD NOTIFIED,"AT 1,600 FEET"
2021-10-16,TEXAS,GEORGETOWN,"PRELIM INFO FROM FAA OPS: GEORGETOWN, TX/UAS INCIDENT/1211C/GEORGETOWN FCT ADVISED , PIPER PA44, REPORTED A SILVER AND WHITE UAS AT 1,700 FEET WHILE ACFT WAS E BOUND 2 S GTU OVER DOWNTOWN GEORGETOWN. NO EVASIVE ACTION TAKEN. GEORGETOWN DISPATCH NOTIFIED ON FREQUENCY. TWO OTHER ACFT REPORTED SAME UAS AT DIFFERENT ALTITUDE.",FCT,HELIPORT,46.6694191666667,-120.455966388889,VAGABOND AHP,,1211C,GEORGETOWN FCT,,2 S GTU OVER DOWNTOWN GEORGETOWN. NO EVASIVE ACTION TAKEN. GEORGETOWN DISPATCH NOTIFIED ON FREQUENCY. TWO OTHER ACFT REPORTED SAME UAS AT DIFFERENT ALTITUDE,"AT 1,700 FEET"
2021-10-16,TEXAS,GEORGETOWN,"PRELIM INFO FROM FAA OPS: GEORGETOWN, TX/UAS INCIDENT/1215C/GEORGETOWN FCT ADVISED , PIPER PA38, CLL - GTU, REPORTED A SILVER AND WHITE UAS AT 1,700 FEET WHILE ACFT WAS E BOUND 2 S GTU OVER DOWNTOWN GEORGETOWN. NO EVASIVE ACTION TAKEN. GEORGETOWN DISPATCH NOTIFIED ON FREQUENCY. TWO OTHER ACFT REPORTED SAME UAS AT DIFFERENT ALTITUDE.",CLL,AIRPORT,30.5880418888889,-96.3625444444444,EASTERWOOD FLD,,1215C,GEORGETOWN FCT,CLL - GTU,2 S GTU OVER DOWNTOWN GEORGETOWN. NO EVASIVE ACTION TAKEN. GEORGETOWN DISPATCH NOTIFIED ON FREQUENCY. TWO OTHER ACFT REPORTED SAME UAS AT DIFFERENT ALTITUDE,"AT 1,700 FEET"
2021-10-16,GEORGIA,ATLANTA,"CORRECTION (TO CALLSIGN) INFO FROM FAA OPS: ATLANTA, GA/UAS INCIDENT/1340E/ATLANTA ATCT ADVISED , B712, HPN - ATL, REPORTED A WHITE UAS OFF RIGHT SIDE 150 FEET BELOW ACFT WHILE ON FINAL RUNWAY 27L AT 3,200 FEET. NO EVASIVE ACTION TAKEN. FULTON PD NOTIFIED.",ATL,AIRPORT,33.6366996111111,-84.427864,HARTSFIELD - JACKSON ATLANTA INTL,,1340E,ATLANTA ATCT,HPN - ATL,,
2021-10-17,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS INCIDENT/1130C/CHICAGO TRACON ADVISED , PIPER P28A, REPORTED A BLACK QUADCOPTER UAS 200 FEET BELOW OFF LEFT WING WHILE HEADING N BOUND AT 2.000 FEET 15 ESE ORD. NO EVASIVE ACTION REPORTED. CHICAGO FBI NOTIFIED.",ORD,AIRPORT,41.9769402777778,-87.9081497222222,CHICAGO O'HARE INTL,,1130C,CHICAGO TRACON,,200 FEET BELOW OFF LEFT WING WHILE HEADING N BOUND,
2021-10-18,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS INCIDENT/2055E/PROVIDENCE ATCT REPORTED UAS OFF THE ARRIVAL END RUNWAY 5. NO ACFT REPORTED SEEING THE UAS AND NO IMPACT TO OPS.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,OFFUTT AFB,,2055E,,,,
2021-10-21,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS INCIDENT/2017E/OPA LOCKA ATCT ADVISED , AERO COMMANDER AC50, VDF - OPF, REPORTED A UAS 300 FEET ABOVE ACFT FROM THE 9 O'CLOCK POSITION WHILE AT 500 FEET ON 3 MILE FINAL RUNWAY 12. NO EVASIVE ACTION TAKEN. MIA DADE PD NOTIFIED.",VDF,AIRPORT,28.0139872222222,-82.3452591666667,TAMPA EXEC,,2017E,OPA LOCKA ATCT,VDF - OPF,,AT 500 FEET
2021-10-23,CONNECTICUT,WINDSOR LOCKS,"PRELIM INFO FROM FAA OPS: WINDSOR LOCKS, CT/UAS INCIDENT/1042E/YANKEE TRACON ADVISED , P28A, REPORTED A BLACK BOX, YELLOW TOP UAS AT 4.500 FEET OFF LEFT SIDE VCNTY WINDSOR LOCKS, CT. NO EVASIVE ACTION TAKEN. STATE PD NOTIFIED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,OFFUTT AFB,,1042E,YANKEE TRACON,,4.500 FEET OFF LEFT SIDE VCNTY WINDSOR LOCKS,
2021-10-23,LOUISIANA,NEW ORLEANS,"PRELIM INFO FROM FAA OPS: NEW ORLEANS, LA/UAS INCIDENT/1840C/LAKEFRONT ATCT ADVISED , CESSNA C172, NEW - NEW, REPORTED A UAS FROM THE 5 O'CLOCK POSITION IN TOWER PATTERN AT 700 FEET 2 W NEW. NO EVASIVE ACTION TAKEN. LEVY PD NOTIFIED.",NEW,AIRPORT,30.0424166666667,-90.02825,LAKEFRONT,,1840C,LAKEFRONT ATCT,NEW - NEW,2 W NEW. NO EVASIVE ACTION TAKEN. LEVY PD NOTIFIED,AT 700 FEET
2021-10-27,WEST VIRGINIA,CHARLESTON,"PRELIM INFO FROM FAA OPS: CHARLESTON, WV/UAS INCIDENT/0900E/YEAGER ATCT ADVISED WV NATIONAL GUARD PERSONNEL REPORTED A BLACK UAS OPERATING BETWEEN 80-100 FEET NEAR THE APCH END OF RUNWAY 23. NO ACFT INVOLVED. LEO NOTIFICATION NOT REPORTED.",END,AIRPORT,36.3398058333333,-97.9172394444444,VANCE AFB,,0900E,YEAGER ATCT,,,
2021-10-29,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS INCIDENT/1747M/DENVER TRACON ADVISED , E145, NW ARKANSAS NTL AIRPORT (XNA) - DEN, REPORTED A UAS QUADCOPTER OF UNSPECIFIED SIZE AND COLOR AT 10,000 FEET 10 W DEN. NO EVASIVE ACTION TAKEN. DIA OPS CTR NOTIFIED.",DEN,AIRPORT,39.8616666666667,-104.673166666667,DENVER INTL,,1747M,DENVER TRACON,NW ARKANSAS NTL AIRPORT (XNA) - DEN,10 W DEN. NO EVASIVE ACTION TAKEN. DIA OPS CTR NOTIFIED,"AT 10,000 FEET"
2021-10-31,ILLINOIS,WEST CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO/WEST CHICAGO, IL/UAS INCIDENT/1515C/DUPAGE ATCT ADVISED , BOMBARDIER GLEX, OBSERVED A UAS ON LEFT SIDE WHILE NORTHBOUND AT 2,400 FEET, 5 S DPA. NO EVASIVE ACTION REPORTED. BATAVIA PD NOTIFIED VIA 911.",DPA,AIRPORT,41.9070530555556,-88.247995,DUPAGE,,1515C,DUPAGE ATCT,,5 S DPA. NO EVASIVE ACTION REPORTED,
2021-10-31,MARYLAND,CAMP SPRINGS,"PRELIM INFO FROM FAA OPS: CAMP SPRINGS, MD/UAS INCIDENT/1755E/ADW AFB LEO REPORTED A UAS  AT OR BELOW 200 FEET 6 NE ADW. NO IMPACTS TO NAS REPORTED. PRINCE GEORGES COUNTY PD NOTIFIED.",ADW,AIRPORT,38.8108255555556,-76.8670463888889,JOINT BASE ANDREWS,,1755E,,,6 NE ADW. NO IMPACTS TO NAS REPORTED. PRINCE GEORGES COUNTY PD NOTIFIED,
2021-11-02,NEW JERSEY,NEWARK,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS INCIDENT/1542E/NEW YORK TRACON ADVISED , E75L, EWR - TORONTO, CANADA (CYYZ), REPORTED A UAS AFTER DEPARTING RUNWAY 22L AT 2,000 FEET 2 S EWR. NO EVASIVE ACTION REPORTED. NJ STATE PD NOTIFIED.",EWR,AIRPORT,40.6924798333333,-74.1686867777778,NEWARK LIBERTY INTL,,1542E,NEW YORK TRACON,"EWR - TORONTO, CANADA (CYYZ)",2 S EWR. NO EVASIVE ACTION REPORTED. NJ STATE PD NOTIFIED,"AT 2,000 FEET"
