,date_of_sighting,state,city,summary,faa_code,Facility Type,latitude,longitude,airport_state,airport_county,Facility Name
7036,2021-11-17,CALIFORNIA,SAN BERNARDINO,"PRELIM INFO FROM FAA OPS: SAN BERNARDINO, CA/UAS INCIDENT/1400P/JOSHUA APCH ADVISED , CESSNA C172, F70 - BFL, REPORTED A WHITE UAS OFF THE RIGHT SIDE WHILE NW BOUND AT 10,500 FEET 11 NW SBD. NO EVASIVE ACTION TAKEN. SAN BERNARDINO COUNTY SHERIFF NOTIFIED.",F70,AIRPORT,33.5741790833333,-117.128473194444,CALIFORNIA,RIVERSIDE,FRENCH VALLEY
7037,2021-11-18,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1318E/NCRCC ADVISED THE FBI DETECTED UAS AND VISUALLY CONFIRMED AT HAINS POINT PARK WHICH IS ACROSS THE RIVER EAST OF DCA. THE UAS WAS OBSERVED AT 40 FEET AT THE SOUTHERN END OF THE PARK. LEO IS RESPONDING. NO IMPACT TO OPS REPORTED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
7038,2021-11-18,TEXAS,DALLAS-FORT WORTH,"PRELIM INFO FROM FAA OPS: DALLAS-FORT WORTH, TX/UAS INCIDENT/1720C/FORT WORTH TRACON ADVISED , A321, PHX - DFW, AIRCRAFT OBSERVED A UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 3,000 FEET 20 S MAVERICK VOR. NO EVASIVE ACTION WAS TAKEN. LEO NOTIFICATION NOT REPORTED.",PHX,AIRPORT,33.4342777777778,-112.011583333333,ARIZONA,MARICOPA,PHOENIX SKY HARBOR INTL
7039,2021-11-19,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS INCIDENT/1050M/DENVER TRACON ADVISED , CRJ2, ATW - DEN, REPORTED A UAS FROM 200 FEET BELOW ACFT WHILE S BOUND AT 11,000 FEET 5 E DEN. NO EVASIVE ACTIONS TAKEN. DENVER INTL ARPT PD NOTIFIED.",DEN,AIRPORT,39.8616666666667,-104.673166666667,COLORADO,DENVER,DENVER INTL
7040,2021-11-19,TEXAS,GLEN ROSE,"PRELIM INFO FROM FAA OPS: GLEN ROSE, TX/UAS INCIDENT/1429C/FORT WORTH ARTCC ADVISED , CESSNA C172, REPORTED A RED AND BLUE DRONE OFF LEFT SIDE OF ACFT TRAVELING NE BOUND AT 6,300 FEET 12 E GLEN ROSE. NO EVASIVE ACTION REPORTED. PALO PINTO SHERIFF.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
7041,2021-11-19,MASSACHUSETTS,NANTUCKET,"PRELIM INFO FROM FAA OPS: NANTUCKET, MA/UAS INCIDENT/1905E/NANTUCKET ATCT ADVISED , RAYTHEON BE36, AIRCRAFT OBSERVED A UAS OFF THE 12 O'CLOCK POSITION WHILE SE BOUND AT 3,000 FEET 5 NW NANTUCKET. NO EVASIVE ACTION WAS TAKEN. LEO NOTIFICATION NOT PROVIDED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
7042,2021-11-20,NEW YORK,FREEPORT,"FREEPORT, NY$  C172, @ A SMALL WHITE UAS 8 MILES EAST OF JFK. NO EVASIVE ACTION TAKEN AND NASSAU PD WAS NOTIFIED. 11/20/2021 1653Z",JFK,AIRPORT,40.6399280555556,-73.7786922222222,NEW YORK,QUEENS,JOHN F KENNEDY INTL
7043,2021-11-20,NEW JERSEY,ATLANTIC CITY,"PRELIM INFO FROM FAA OPS: ATLANTIC CITY, NJ/UAS INCIDENT/1315E/ATLANTIC CITY ATCT ADVISED , P28A, REPORTED UAS OFF LEFT SIDE OF ACFT 500 FEET BELOW ACFT WHILE N BOUND AT 5,000 FEET. NO EVASIVE ACTION REPORTED. EGG HARBOR PD NOTIFIED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
7044,2021-11-20,FLORIDA,PENSACOLA,"PRELIM INFO FROM FAA OPS: PENSACOLA, FL/UAS INCIDENT/1218C/PENSACOLA ATCT ADVISED , PILATUS PC12, REPORTED A SILVER UAS AT 700 FEET WHILE ON FINAL APPROACH PNS AT 800 FEET. NO EVASIVE ACTION WAS TAKEN. PENSACOLA POLICE WERE NOTIFIED.",PNS,AIRPORT,30.4734166666667,-87.1866111111111,FLORIDA,ESCAMBIA,PENSACOLA INTL
7045,2021-11-20,CALIFORNIA,SAN JOSE,"PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS INCIDENT/1150P/SAN JOSE ATCT ADVISED , CIRRUS SR22, STS - STS, REPORTED A GRAY UAS FROM THE 3 O'CLOCK POSITION AT SAME ALTITUDE WHILE ESE BOUND AT 11,500 FEET 20 SE SJC. NO EVASIVE ACTION REPORTED. MORGAN HILL PD NOTIFIED.",STS,AIRPORT,38.5096944444444,-122.812888888889,CALIFORNIA,SONOMA,CHARLES M SCHULZ - SONOMA COUNTY
7046,2021-11-20,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1455E/JFK ATCT ADVISED , B752, SAN - JFK, REPORTED UAS 150 FEET OF WING WHILE NE BOUND AT 20,000 1 N JF KENNEDY ARPT. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",JFK,AIRPORT,40.6399280555556,-73.7786922222222,NEW YORK,QUEENS,JOHN F KENNEDY INTL
7047,2021-11-20,MISSOURI,ST LOUIS,"PRELIM INFO FROM FAA OPS: ST LOUIS, MO/UAS INCIDENT/1405C/ST LOUIS TRACON ADVISED , BEECH B350, CYTR - STL, OBSERVED A BLACK UAS ON LEFT SIDE WHILE SOUTHWEST BOUND AT 4,000 FEET, 4 S STL. NO INJURIES REPORTED. ST LOUIS COUNTY PD NOTIFIED.",STL,AIRPORT,38.7486982222222,-90.3700257222222,MISSOURI,ST LOUIS,ST LOUIS LAMBERT INTL
7048,2021-11-20,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS INCIDENT/1640P/LAS VEGAS TRACON ADVISED , SOCATA TBM7, OBSERVED A UAS ON LEFT SIDE WHILE NORTHWEST BOUND AT 10,000 FEET, 5 S LAS. NO EVASIVE ACTION REPORTED. LAS VEGAS METRO PD NOTIFIED.",LAS,AIRPORT,36.0800438888889,-115.152234722222,NEVADA,CLARK,HARRY REID INTL
7049,2021-11-20,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/2141C/HOUSTON HOBBY ATCT ADVISED PEARLAND (TX) PD REPORTED THAT THEY DETECTED A UAS AT 400 FT APPROX 2.8 W HOU. SEARCH OF AREA WAS INCONCLUSIVE. NO IMPACT TO OPS.",HOU,AIRPORT,29.6457998333333,-95.2772315833333,TEXAS,HARRIS,WILLIAM P HOBBY
7050,2021-11-21,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS INCIDENT/0825E/PHILADELPHIA APCH ADVISED , A320, PHL - ATL, REPORTED A UAS AT 10,600 FEET WHILE CLIMBING W BOUND 18 W PHILADELPHIA. NO EVASIVE ACTION REPORTED. PHL ARPT PD NOTIFIED.",ATL,AIRPORT,33.6366996111111,-84.427864,GEORGIA,FULTON,HARTSFIELD - JACKSON ATLANTA INTL
7051,2021-11-21,ARIZONA,PHOENIX,"PRELIM INFO FROM FAA OPS: PHOENIX, AZ/UAS INCIDENT/0945M/PHOENIX TRACON ADVISED , A319, MSN - PHX, REPORTED SMALL 2 FEET IN DIAMETER UAS WHILE SW BOUND AT 7,500 FEET 11 N PHOENIX. NO EVASIVE ACTION REPORTED. PHOENIX ARPT PD NOTIFIED.",PHX,AIRPORT,33.4342777777778,-112.011583333333,ARIZONA,MARICOPA,PHOENIX SKY HARBOR INTL
7052,2021-11-21,TEXAS,DALLAS-FORT WORTH,"PRELIM INFO FROM FAA OPS: DALLAS-FORT WORTH, TX/UAS INCIDENT/1152C/DALLAS-FORT WORTH INTL ATCT ADVISED , E170, JAN - DFW, REPORTED BLACK UAS AT 1,300 FEET WHILE N BOUND 2 S DFW. NO EVASIVE ACTION TAKEN. DALLAS DPS NOTIFIED.",DFW,AIRPORT,32.8972330555556,-97.0376947222222,TEXAS,TARRANT,DALLAS-FORT WORTH INTL
7053,2021-11-21,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS INCIDENT/1600E/MIA TRACON ADVISED , B738, MIA - MSY, REPORTED BLACK AND SILVER UAS BELOW ACFT FROM THE 12 O'CLOCK POSITION SHORTLY AFTER DEPARTING RUNWAY 8R AT 1,000 FEET. NO EVASIVE ACTION REPORTED. MIAMI DADE PD NOTIFIED.",MSY,AIRPORT,29.9932722222222,-90.2590275,LOUISIANA,JEFFERSON,LOUIS ARMSTRONG NEW ORLEANS INTL
7054,2021-11-21,MISSOURI,ST. LOUIS,"PRELIM INFO FROM FAA OPS: ST. LOUIS, MO/UAS INCIDENT/1625C/GATEWAY TRACON ADVISED , HAWKER BEECHCRAFT H25B, DAL - SUS, REPORTED SILVER UAS FROM THE LEFT SIDE WHILE N BOUND AT 3,700 FEET 13 SSW CARDINAL DME. NO EVASIVE ACTION TAKEN. ST LOUIS COUNTY PD NOTIFIED.",SUS,AIRPORT,38.6621111111111,-90.6520555555556,MISSOURI,ST LOUIS,SPIRIT OF ST LOUIS
7055,2021-11-21,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS INCIDENT/1337E/FORT LAUDERDALE TRACON ADVISED , HELO, REPORTED AT UAS WHILE W BOUND AT 400 FEET 1 NW FLL. NO EVASIVE ACTION TAKEN. FORT LAUDERDALE ARPT POLICE NOTIFIED.",FLL,AIRPORT,26.0716666666667,-80.1496944444444,FLORIDA,BROWARD,FORT LAUDERDALE/HOLLYWOOD INTL
7056,2021-11-21,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS INCIDENT/1837E/FORT LAUNDERDALE TRACON ADVISED , B38M, MONTRÃ‰ALâ€“TRUDEAU INTL ARPT (CYUL) - FLL, REPORTED A UAS WHILE E BOUND AT 2,000 FEET 2 W FLL. NO EVASIVE ACTION TAKEN. FORT LAUDERDALE ARPT POLICE NOTIFIED.",FLL,AIRPORT,26.0716666666667,-80.1496944444444,FLORIDA,BROWARD,FORT LAUDERDALE/HOLLYWOOD INTL
7057,2021-11-21,FLORIDA,FORT LAUDERDALE,"PRELIM INFO FROM FAA OPS: FORT LAUDERDALE, FL/UAS INCIDENT/1837E/FORT LAUDERDALE TRACON ADVISED , CIRRUS SR22, HXD - FLL, REPORTED A UAS WHILE E BOUND AT 1,800 FEET 2 W FLL. NO EVASIVE ACTION TAKEN. FORT LAUDERDALE ARPT POLICE NOTIFIED.",FLL,AIRPORT,26.0716666666667,-80.1496944444444,FLORIDA,BROWARD,FORT LAUDERDALE/HOLLYWOOD INTL
7058,2021-11-22,NORTH CAROLINA,CHARLOTTE,"PRELIM INFO FROM FAA OPS: CHARLOTTE, NC/UAS INCIDENT/1456E/CLT ATCT ADVISED , CRJ9, PNS - CLT, REPORTED A WHITE AND BLACK QUADCOPTER UAS 200 FEET ABOVE ACFT WHILE N BOUND AT 5,000 FEET 14 S CLT. NO EVASIVE ACTION REPORTED. ROCK HILL PD NOTIFIED.",PNS,AIRPORT,30.4734166666667,-87.1866111111111,FLORIDA,ESCAMBIA,PENSACOLA INTL
7059,2021-11-22,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1558E/POTOMAC TRACON ADVISED , E75L, PWM - DCA, REPORTED A LARGE BLACK UAS WHILE W BOUND AT 4,000 FEET 12 S DCA. NO EVASIVE ACTION REPORTED. PRINCE GEORGES COUNTY PD NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
7060,2021-11-22,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1613E/POTOMAC TRACON ADVISED , CRJ9, CYYZ - DCA, REPORTED LARGE WHITE ROTOCRAFT 300 FEET BELOW ACFT WHILE S BOUND AT 1,800 FEET 10 SSW DCA. NO EVASIVE ACTION REPORTED. CHARLES COUNTY PD NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
7061,2021-11-23,FLORIDA,MIAMI,"PRELIM INFO FROM FAA OPS: MIAMI, FL/UAS INCIDENT/0730E/MIA TRACON ADVISED , E170, JAX - MIA, REPORTED RED UAS AT SAME ALTITUDE WHILE W BOUND AT 2,700 FEET 10 E MIA. NO EVASIVE ACTION REPORTED. MIAMI-DADE PD NOTIFIED.",JAX,AIRPORT,30.4940455555556,-81.6878466666667,FLORIDA,DUVAL,JACKSONVILLE INTL
7062,2021-11-23,NORTH DAKOTA,GRAND FORKS,"PRELIM INFO FROM FAA OPS: GRAND FORKS, ND/UAS INCIDENT/0730C/MINNEAPOLIS ARTCC ADVISED , RQ4, REPORTED ,CONTINUED TO GRAND FORKS AFB (RDR) AFTER REPORTING LOST LINK WHILE SW BOUND AT FL530 82 WNW RDR. COMMUNICATION WITH PIC WAS MAINTAINED VIA TELEPHONE. NO IMPACTS TO THE NAS REPORTED.",RDR,AIRPORT,47.9612797222222,-97.4008136111111,NORTH DAKOTA,GRAND FORKS,GRAND FORKS AFB
7063,2021-11-23,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/0910E/NEW YORK TRACON ADVISED , E170, BOS - LGA, REPORTED A BRIGHT SILVER UAS AT SAME ALTITUDE WHILE SW BOUND AT 4,000 FEET 11 ENE LGA. NO EVASIVE ACTION REPORTED. NASSAU COUNTY PD NOTIFIED.",BOS,AIRPORT,42.3629444444444,-71.0063888888889,MASSACHUSETTS,SUFFOLK,GENERAL EDWARD LAWRENCE LOGAN INTL
7064,2021-11-23,CALIFORNIA,SACRAMENTO,"PRELIM INFO FROM FAA OPS: SACRAMENTO, CA/UAS INCIDENT/1145P/NORCAL TRACON ADVISED , CESSNA C206, UNKN - UNKN, REPORTED RED UAS 1,000 FEET BELOW ACFT WHILE NNE BOUND AT 11,500 FEET 11 SE SACRAMENTO. NO EVASIVE ACTION TAKEN. MATHER PD NOTIFIED.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
7065,2021-11-23,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1151P/SOCAL TRACON ADVISED , CESSNA C150, REPORTED A UAS FROM THE 2 O'CLOCK POSITION WHILE SSE BOUND AT 2,300 FEET 22 ENE LAX. NO EVASIVE ACTION TAKEN. LOS ANGELES COUNTY SHERIFF NOTIFIED.",LAX,AIRPORT,33.9424963888889,-118.408048611111,CALIFORNIA,LOS ANGELES,LOS ANGELES INTL
7066,2021-11-23,CALIFORNIA,SANTA ANA,"PRELIM INFO FROM FAA OPS: SANTA ANA, CA/UAS INCIDENT/1310P/ORANGE COUNTY ATCT ADVISED , GULFSTREAM AEROSPACE GLF5, SCK - SNA, REPORTED A QUADCOPTER UAS 500 FEET BELOW ACFT WHILE E BOUND AT 2,000 FEET 6 NNE SNA. NO EVASIVE ACTION REPORTED. ORANGE COUNTY SHERIFF DEPARTMENT NOTIFIED.",SCK,AIRPORT,37.8944102777778,-121.23874,CALIFORNIA,SAN JOAQUIN,STOCKTON METRO
7067,2021-11-24,NEW JERSEY,WOODSTOWN,"PRELIM INFO FROM FAA OPS: WOODSTOWN, NJ/UAS INCIDENT/1112E/PHILADELPHIA ATCT ADVISED , E75L, PNS - PHL, REPORTED A UAS WHILE ENE BOUND AT 7,000 FEET 12 SW WOODSTOWN VORTAC. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",PNS,AIRPORT,30.4734166666667,-87.1866111111111,FLORIDA,ESCAMBIA,PENSACOLA INTL
7068,2021-11-24,MARYLAND,BALTIMORE,"PRELIM INFO FROM FAA OPS: BALTIMORE, MD/UAS INCIDENT/1113E/BWI ATCT ADVISED , B738, PHX - BWI, REPORTED A GRAY/WHITE UAS FROM 200 FEET BELOW THE RIGHT SIDE OF ACFT WHILE NNW BOUND AT 1,000 FEET 3.5 NNW BWI. NO EVASIVE ACTION TAKEN. ANNE ARUNDEL COUNTY SHERIFF NOTIFIED.",BWI,AIRPORT,39.1757283333333,-76.6689911111111,MARYLAND,ANNE ARUNDEL,BALTIMORE/WASHINGTON INTL THURGOOD MARSHALL
7069,2021-11-24,MARYLAND,CAMP SPRINGS,"PRELIM INFO FROM FAA OPS: CAMP SPRINGS, MD/UAS INCIDENT/1444E/ANDREWS AFB ATCT REPORTED A UAS, DJI MAVICK AIR 2S, AT 288 FEET ABOVE GROUND LEVEL 3 NW ADW. NO IMPACT TO NAS REPORTED. PRINCE GEORGE'S COUNTY PD NOTIFIED.",ADW,AIRPORT,38.8108255555556,-76.8670463888889,MARYLAND,PRINCE GEORGES,JOINT BASE ANDREWS
7070,2021-11-25,GEORGIA,ATHENS,"PRELIM INFO FROM FAA OPS: ATHENS, GA/UAS INCIDENT/0945E/ATLANTA TRACON ADVISED , PIPER P28A, REPORTED A YELLOW UAS FROM THE 3 O'CLOCK POSITION WHILE E BOUND AT 6,500 FEET 27 ESE ATHENS. NO EVASIVE ACTION TAKEN. LOCAL LAW ENFORCEMENT NOTIFIED.",LAW,AIRPORT,34.5677144444444,-98.4166366666667,OKLAHOMA,COMANCHE,LAWTON-FORT SILL RGNL
7071,2021-11-25,CONNECTICUT,HARTFORD,"PRELIM INFO FROM FAA OPS: HARTFORD, CT/UAS INCIDENT/1041E/YANKEE TRACON ADVISED , CRJ7, DCA - BDL, REPORTED A WHITE QUADCOPTER UAS WHILE N BOUND AT 7,500 FEET 8 NE HARTFORD. NO EVASIVE ACTION TAKEN. CONNECTICUT STATE POLICE NOTIFIED.",BDL,AIRPORT,41.9390322222222,-72.6843158333333,CONNECTICUT,HARTFORD,BRADLEY INTL
7072,2021-11-26,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: /UAS INCIDENT/1300E/NEW YORK TRACON ADVISED , B764, EIDW - JFK, OBSERVED A UAS WHILE WESTBOUND AT 4,000 FEET, 4 E JFK. NO EVASIVE ACTION. SUFFOLK COUNTY PD NOTIFIED.",JFK,AIRPORT,40.6399280555556,-73.7786922222222,NEW YORK,QUEENS,JOHN F KENNEDY INTL
7073,2021-11-26,PUERTO RICO,SAN JUAN,"PRELIM INFO FROM FAA OPS: SAN JUAN, PUERTO RICO/UAS INCIDENT/LATE REPORT 11-26 1621L/FERNANDO LUIS RIBAS DOMINICCI ATCT ADVISED US NATIONAL PARK OFFICER OBSERVED UAS OPERATING IN CLOSE VCNTY TO , BELL B407, VCNTY CASTILLO SAN FELIPE DEL MORRO. DID NOT SEE UAS. NO EVASIVE ACTION REPORTED. SAN JUAN PD NOTIFIED.",SAN,AIRPORT,32.7335627777778,-117.189663333333,CALIFORNIA,SAN DIEGO,SAN DIEGO INTL
7074,2021-11-26,TEXAS,SAN ANTONIO,"PRELIM INFO FROM FAA OPS: SAN ANTONIO, TX/UAS INCIDENT/1921C/SAN ANTONIO ATCT ADVISED , HELO, REPORTED A UAS CIRCLING AROUND 'S POSITION AT 1,500 FEET WHILE NORTHBOUND 14 S SAT. SAN ANTONIO PD NOTIFIED.",SAT,AIRPORT,29.5339583333333,-98.4690569444444,TEXAS,BEXAR,SAN ANTONIO INTL
7075,2021-11-26,TEXAS,BIG SPRING,"PRELIM INFO FROM FAA OPS: BIG SPRING, TX/UAS INCIDENT/1951C/FORT WORTH ARTCC ADVISED , BOMBARDIER CL35, DAL - CNM, REPORTED AN UNIDENTIFIED AERIAL PHENOMENON WHILE W BOUND AT FL380 40 E BIG SPRING VOR. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",BIG,AIRPORT,63.9951626944444,-145.720055361111,ALASKA,FAIRBANKS NORTH STAR,ALLEN AAF
7076,2021-11-27,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1205P/LOS ANGELES ATCT ADVISED , A319, IAH - LAX, REPORTED A PURPLE UAS OFF LEFT SIDE AT 2,500 FEET WHILE WSW BOUND 5 ENE LAX. NO EVASIVE ACTION TAKEN. LAPD NOTIFIED.",LAX,AIRPORT,33.9424963888889,-118.408048611111,CALIFORNIA,LOS ANGELES,LOS ANGELES INTL
7077,2021-11-27,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1453P/SOCAL TRACON ADVISED , CESSNA C172, CRQ - SBP, REPORTED BLUE UAS WHILE NNW BOUND AT 6,000 FEET 1 SE LAX. NO EVASIVE ACTION REPORTED. LAPD AVIATION NOTIFIED.",SBP,AIRPORT,35.2372725,-120.642602777778,CALIFORNIA,SAN LUIS OBISPO,SAN LUIS OBISPO COUNTY RGNL
7078,2021-11-28,MISSISSIPPI,OLIVE BRANCH,"PRELIM INFO FROM FAA OPS: OLIVE BRANCH, MS/UAS INCIDENT/1600C/OLIVE BRANCH ATCT ADVISED , CESSNA C182, BGE - OLV, REPORTED 2 SMALL UAS 100 FEET BELOW ACFT WHILE W BOUND AT 1,700 FEET 4.5 SE OLIVE BRANCH. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",OLV,AIRPORT,34.97875,-89.7868611111111,MISSISSIPPI,DE SOTO,OLIVE BRANCH/TAYLOR FLD
7079,2021-11-28,PUERTO RICO,SAN JUAN,"PRELIM INFO FROM FAA OPS: SAN JUAN, PUERTO RICO/UAS INCIDENT/1853L/SAN JUAN ATCT ADVISED , A321, SAN JUAN, PUERTO RICO (TJSJ) - FLL, REPORTED A UAS WITH GREEN LIGHTS WHILE AWAITING DEPARTURE RUNWAY 8. UAS WAS OBSERVED .5 MILE N RUNWAY 8. LEO NOTIFICATION NOT REPORTED.",SAN,AIRPORT,32.7335627777778,-117.189663333333,CALIFORNIA,SAN DIEGO,SAN DIEGO INTL
7080,2021-11-28,CALIFORNIA,SAN DIEGO,"PRELIM INFO FROM FAA OPS: SAN DIEGO, CA/UAS INCIDENT/1940P/SAN DIEGO ATCT ADVISED , A321, SAN - DFW, REPORTED A UAS WITH GREEN LIGHTS BELOW ACFT WHILE W BOUND AT 800 FEET 1 N SAN. NO EVASIVE ACTION TAKEN. HARBOR PD NOTIFIED.",DFW,AIRPORT,32.8972330555556,-97.0376947222222,TEXAS,TARRANT,DALLAS-FORT WORTH INTL
7081,2021-11-29,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/0846E/POTOMAC TRACON ADVISED , A319, BOS - DCA, REPORTED UAS 100 FEET BELOW ACFT FROM THE LEFT SIDE WHILE N BOUND AT 3,000 FEET 10 S DCA. NO EVASIVE ACTION TAKEN. MARYLAND NATIONAL PARKS AND PLANNING NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
7082,2021-11-29,TENNESSEE,MEMPHIS,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS INCIDENT/1342C/MEMPHIS TRACON ADVISED , CESSNA C208, HOT - MEM, REPORTED UAS 1,000 FEET BELOW WHILE N BOUND AT 4,000 FEET 15 NW MEMPHIS. NO EVASIVE ACTION TAKEN. WEST MEMPHIS PD NOTIFIED.",HOT,AIRPORT,34.4780277777778,-93.0962222222222,ARKANSAS,GARLAND,MEML FLD
7083,2021-11-29,TENNESSEE,MEMPHIS,"PRELIM INFO FROM FAA OPS: MEMPHIS, TN/UAS INCIDENT/1257C/MEMPHIS TRACON ADVISED , CESSNA C208, ELD - MEM, REPORTED QUAD COPTER UAS WHILE N BOUND AT 3,800 FEET 123 NNW MEMPHIS. NO EVASIVE ACTION REPORTED. WEST MEMPHIS PD NOTIFIED.",ELD,AIRPORT,33.2212378055556,-92.8117488888889,ARKANSAS,UNION,SOUTH ARKANSAS RGNL AT GOODWIN FLD
7084,2021-11-29,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1242P/SOCAL TRACON ADVISED , B738, ORD - LAX, REPORTED FIXED-WING UAS 500 FEET ABOVE ACFT AT THE 12 O'CLOCK POSITION WHILE WSW BOUND AT 5,000 FEET 18 ENE LAX. NO EVASIVE ACTION REPORTED. LAPD AIR DIVISION NOTIFIED.",ORD,AIRPORT,41.9769402777778,-87.9081497222222,ILLINOIS,COOK,CHICAGO O'HARE INTL
7085,2021-11-30,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS INCIDENT/1145E/ATLANTA TRACON ADVISED , A321, ATL - DFW, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE E BOUND AT 6,000 FEET 9 W ATL. NO EVASIVE ACTION TAKEN. FOLTON COUNTY SHERIFF NOTIFIED.",DFW,AIRPORT,32.8972330555556,-97.0376947222222,TEXAS,TARRANT,DALLAS-FORT WORTH INTL
7086,2021-11-30,FLORIDA,TAMPA,"PRELIM INFO FROM FAA OPS: TAMPA, FL/UAS INCIDENT/1606E/TAMPA ATCT ADVISED , A20N, ORD - TPA, REPORTED A BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 4,000 FEET 7 SW TAMPA. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",ORD,AIRPORT,41.9769402777778,-87.9081497222222,ILLINOIS,COOK,CHICAGO O'HARE INTL
7087,2021-11-30,CALIFORNIA,TORRANCE,"PRELIM INFO FROM FAA OPS: TORRANCE, CA/UAS INCIDENT/1731P/TORRANCE ATCT ADVISED A CONTROLLER OBSERVED A UAS 1 E TOA. NO ACFT INVOLVED. PUBLIC USE PD 55, HELO, WAS NOTIFIED ON FREQUENCY.",USE,AIRPORT,41.6097785833333,-84.1271885555555,OHIO,FULTON,FULTON COUNTY
7088,2021-11-30,ALABAMA,BIRMINGHAM,"PRELIM INFO FROM FAA OPS: BIRMINGHAM, AL/UAS INCIDENT/2146C/ATLANTA ARTCC ADVISED , P8, REPORTED A UAS WITH ALTERNATING RED AND GREEN FLASHING LIGHTS WHILE E BOUND AT FL350 35 SSW VULCAN VOR. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
7089,2021-12-01,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS INCIDENT/0710C/CHICAGO ATCT ADVISED , E75L, BNA - ORD, OBSERVED A UAS OFF THE RIGHT SIDE WHILE W BOUND AT 1,500 FEET 1.5 E ORD. NO EVASIVE ACTION TAKEN. CHICAGO PD NOTIFIED.",BNA,AIRPORT,36.124475,-86.6781805555556,TENNESSEE,DAVIDSON,NASHVILLE INTL
