date_of_sighting,state,city,summary,drone_latitude,drone_longitude,drone_altitude_ft,Facility Name,Facility Type,Time,Time_UTC,index_right,airspace_name,min_altitude,max_altitude,airspace_class
2024-08-13,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS SIGHTING/1512P/LAS VEGAS TRACON ADVISED, B38M, EWR - LAS, REPORTED A BLACK UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 3,200 FEET 4 E LAS. NO EVASIVE ACTION TAKEN. YORK COUNTY SHERIFF NOTIFIED.",36.080015669913415,-115.06998987007675,3200,HARRY REID INTL,AIRPORT,1512P,2024-08-13 12:12:00,123.0,LAS VEGAS CLASS B AREA A,3048.0,3048.0,B
2024-08-13,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1945E/LAGUARDIA ATCT ADVISED, CRJ9, LGA - BNA, REPORTED UAS FROM THE 12 O'CLOCK POSITION WHILE NE BOUND AT 3,500 FEET 7 SSW LGA. NO EVASIVE ACTION TAKEN. NYPD NOTIFIED.",36.016521282776615,-86.73321535597736,3500,NASHVILLE INTL,AIRPORT,1945E,2024-08-14 00:45:00,571.0,NASHVILLE INTL AIRPORT CLASS C,1402.08,1402.08,C
2024-08-14,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1816C/CHICAGO TRACON ADVISED, B738, MDW - CLE, REPORTED A WHITE UAS FROM THE 9 O'CLOCK POSITION WHILE E BOUND AT 500 FEET 8 E MDW. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",41.40927049863492,-81.67749281394435,500,CLEVELAND-HOPKINS INTL,AIRPORT,1816C,2024-08-15 00:16:00,52.0,CLEVELAND CLASS B AREA C,2438.4,2438.4,B
2024-08-14,VIRGINIA,HERNDON,"PRELIM INFO FROM FAA OPS: HERNDON, VA/UAS SIGHTING/1630E/POTOMAC TRACON ADVISED, A20N, KEFLAVIK, ICELAND (BIKF) - IAD, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 4,000 FEET 6 W ARMEL VOR (AML). NO EVASIVE ACTION REPORTED. FAIRFAX COUNTY NON-EMERGENCY NOTIFIED.",38.94738600711404,-77.58810875480012,4000,WASHINGTON DULLES INTL,AIRPORT,1630E,2024-08-14 21:30:00,354.0,WASHINGTON-TRI AREA CLASS B AREA A,3048.0,3048.0,B
2024-08-15,ARKANSAS,LITTLE ROCK,"PRELIM INFO FROM FAA OPS: LITTLE ROCK, AR/UAS SIGHTING/1133C/LITTLE ROCK ATCT ADVISED, EMBRAER E55P, BNA - LIT, REPORTED A WHITE UAS FROM THE 3 O'CLOCK POSITION WHILE WSW BOUND AT 2,000 FEET 12 NE LIT. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC JE/MC ",34.87097494585481,-92.05290233537904,2000,BILL AND HILLARY CLINTON NTL/ADAMS FLD,AIRPORT,1133C,2024-08-15 17:33:00,1011.0,LITTLE ROCK AFB CLASS D,853.44,853.44,D
2024-08-15,TEXAS,SHERMAN/DENISON,"PRELIM INFO FROM FAA OPS: SHERMAN-DENISON, TX/UAS SIGHTING/1109C/NORTH TEXAS REGIONAL FCT ADVISED, CESSNA C172, REPORTED A UAS WHILE SE BOUND AT 2,000 FEET 2 SE SHERMAN NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.  WOC MC/JE ",46.64585318813371,-120.42175500709513,2000,VAGABOND AHP,HELIPORT,1109C,2024-08-15 17:09:00,,,,,
2024-08-16,HAWAII,HONOLULU,"PRELIM INFO FROM FAA OPS: HONOLULU, HI/UAS SIGHTING/1351L/HONOLULU CONTROL FACILITY ADVISED, A21N, HNL - SMF, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE SSE BOUND AT 1,900 FEET4 SE HNL. NO EVASIVE ACTION TAKEN. HPD NOTIFIED.",21.27050676731384,-157.86977668364818,190,DANIEL K INOUYE INTL,AIRPORT,1351L,2024-08-17 00:51:00,95.0,HONOLULU CLASS B AREA A,2743.2,2743.2,B
2024-08-16,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1705C/HOUSTON TRACON ADVISED, E75L, CRP - IAH, REPORTED A UAS AT SAME ALTITUDE FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 2,000 FEET 15 E HOUSTON (IAH). NO EVASIVE ACTION TAKEN. LOCAL FBI NOTIFIED.",27.771907155190775,-97.22058111605122,2000,CORPUS CHRISTI INTL,AIRPORT,1705C,2024-08-16 23:05:00,1321.0,A632B 0700-2400 MON-SUN,5486.1,5486.1,
2024-08-16,TEXAS,NEW BRAUNFELS,"PRELIM INFO FROM FAA OPS: NEW BRAUNFELS, TX/UAS SIGHTING/1322C/NEW BRAUNFELS FTC ADVISED, REMOS GMBH, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE N BOUND AT 1,700 FEET 2 E NEW BRAUNFELS. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED. WOC MC/RC ",30.042411060229952,-89.98984478080096,1700,LAKEFRONT,AIRPORT,1322C,2024-08-16 19:22:00,187.0,NEW ORLEANS CLASS B AREA D,2133.6,2133.6,B
2024-08-16,CALIFORNIA,SAN DIEGO,"PRELIM INFO FROM FAA OPS: SAN DIEGO, CA/UAS SIGHTING/1616P/W-ROC ADVISED, CRJ9, VANCOVER, WA (CYVR) - SAN, REPORTED A UAS HOVERING AT 2,500 FEET 5 E SAN. NO EVASIVE ACTION TAKEN. HARBOR PD AND ARPT OPS NOTIFIED. WOC JG/JF ",34.494545073371974,-82.6085603922111,2500,ANDERSON RGNL,AIRPORT,1616P,2024-08-16 13:16:00,,,,,
2024-08-17,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/1905E/ATLANTA ATCT ADVISED, B752, SAN JOSE, COSTA RICA (MROC) - ATL, REPORTED A WHITE UAS FROM THE 12 O'CLOCK POSITION AT SAME ALTITUDE WHILE W BOUND AT 2,200 FEET 3 E ATL. NO EVASIVE ACTION TAKEN. FORREST PARK PD NOTIFIED.",33.6366851102952,-84.36797797345444,2200,HARTSFIELD - JACKSON ATLANTA INTL,AIRPORT,1905E,2024-08-18 00:05:00,1.0,ATLANTA CLASS B AREA A,3810.0,3810.0,B
2024-08-17,COLORADO,DENVER,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS SIGHTING/1411M/DENVER TRACON ADVISED, A320, MCI - DEN, REPORTED A BLACK UAS WHILE N BOUND AT 7,000 FEET 6 N DEN. NO EVASIVE ACTION TAKEN. DENVER ARPT PD NOTIFIED.",39.96174507912772,-104.673166666667,7000,DENVER INTL,AIRPORT,1411M,2024-08-18 02:11:00,72.0,DENVER CLASS B AREA A,3657.6,3657.6,B
2024-08-17,SOUTH CAROLINA,GREER,"PRELIM INFO FROM FAA OPS: GREER, SC/UAS SIGHTING/0840E/GREER ATCT ADVISED, CRJ9, GSP - ATL, REPORTED A RED AND BLUE UAS WHILE W BOUND AT 3,500 FEET 3 SW GREER. NO EVASIVE ACTION TAKEN. GREENVILLE COUNTY SHERIFF NOTIFIED.",45.14947184993202,-109.30766657916566,3500,RED LODGE,AIRPORT,0840E,2024-08-17 13:40:00,,,,,
2024-08-17,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1743C/HOUSTON TRACON ADVISED, B739, MONTEGO BAY, JAMAICA (MKJS) - IAH, REPORTED A BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE W BOUND AT 2,500 FEET 15 E IAH. NO EVASIVE ACTION. LOCAL FBI NOTIFIED. WOC 202-267-3333 JF/KC ",29.984120648934926,-95.05357143544386,2500,GEORGE BUSH INTCNTL/HOUSTON,AIRPORT,1743C,2024-08-17 23:43:00,107.0,HOUSTON CLASS B AREA B,3048.0,3048.0,B
2024-08-17,MISSOURI,KANSAS CITY,"PRELIM INFO FROM FAA OPS: KANSAS CITY, MO/UAS SIGHTING/1105C/KANSAS CITY DOWNTOWN ATCT ADVISED, PIPER P28A, GPH - MKC, REPORTED A UAS WHILE W BOUND AT 2,000 FEET 1 N KANSAS CITY. NO EVASIVE ACTION TAKEN. WYANDOTTE COUNTY SHERIFFS OFFICE NOTIFIED.",39.13961753695556,-94.5928230555556,2000,CHARLES B WHEELER DOWNTOWN,AIRPORT,1105C,2024-08-17 17:05:00,122.0,"KANSAS CITY CLASS B AREA D EXCL. A,B,C",2438.4,2438.4,B
2024-08-17,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1306E/KISSIMMEE MUNICIPAL FCT ADVISED, BOMBARDIER CL35, PWK - ISM, REPORTED A UAS WHILE SSE BOUND AT 15,000 FEET 1 NNW KISSIMMEE GATEWAY ARPT. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED. WOC JE/SY ",28.305245835068256,-81.44430718272669,15000,KISSIMMEE GATEWAY,AIRPORT,1306E,2024-08-17 18:06:00,213.0,ORLANDO CLASS B AREA D,3048.0,3048.0,B
2024-08-17,NEW JERSEY,SOLBERG,"PRELIM INFO FROM FAA OPS: SOLBERG, NJ/UAS SIGHTING/2005C/PHILADELPHIA ATCT ADVISED, B38M, PHX - EWR, REPORTED A GREEN UAS AT SAME ALTITUDE WHILE NNE BOUND AT 6,000 FEET 8 E SOLBERG VOR (SBJ). NO EVASIVE ACTION TAKEN. BRIDGEWATER TOWNSHIP PD NOTIFIED.",33.43417544457995,-111.85225912881468,6000,PHOENIX SKY HARBOR INTL,AIRPORT,2005C,2024-08-18 02:05:00,230.0,PHOENIX CLASS B AREA A,2743.2,2743.2,B
2024-08-17,FLORIDA,TAMPA,"PRELIM INFO FROM FAA OPS: TAMPA, FL/UAS SIGHTING/1646E/TAMPA ATCT ADVISED, A321, MSP - TPA, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE N BOUND AT 2,600 FEET 8 S TAMPA. NO EVASIVE ACTION TAKEN. TAMPA FBI NOTIFIED.",44.74864868935058,-93.2217777777778,2600,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,AIRPORT,1646E,2024-08-17 21:46:00,173.0,MINNEAPOLIS CLASS B AREA B,3048.0,3048.0,B
2024-08-17,CALIFORNIA,VAN NUYS,"PRELIM INFO FROM FAA OPS: VAN NUYS, CA/UAS SIGHTING/1253P/VAN NUYS ATCT ADVISED, CESSNA C68A, ASE - VNY, REPORTED A BLACK UAS AT 4,500 FEET WHILE SE BOUND 10 N VAN NUYS. NO EVASIVE ACTION TAKEN. LEO HELO NOTIFIED.",34.37676115706708,-118.489972222222,4500,VAN NUYS,AIRPORT,1253P,2024-08-17 09:53:00,,,,,
2024-08-17,NORTH CAROLINA,WILMINGTON,"PRELIM INFO FROM FAA OPS: WILMINGTON, NC/UAS SIGHTING/0928E/WILMINGTON ATCT ADVISED, CESSNA C172, ILM - ILM, REPORTED A RED UAS WHILE SSW BOUND AT 2,000 FEET 13 S WILMINGTON. NO EVASIVE ACTION TAKEN. NEW HANOVER COUNTY DISPATCH NOTIFIED.",44.968192543207266,-109.257709722222,2000,RED LODGE,AIRPORT,0928E,2024-08-17 14:28:00,,,,,
2024-08-18,KENTUCKY,MOUNT STERLING,"PRELIM INFO FROM FAA OPS: MOUNT STERLING, KY/UAS SIGHTING/1233E/LEXINGTON ATCT ADVISED, CRJ2, PHL - LEX, REPORTED A RED UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 11,500 FEET 11 ENE LEX. KENTUCKY STATE PD NOTIFIED.",45.254730339894664,-109.01793785409431,11500,RED LODGE,AIRPORT,1233E,2024-08-18 17:33:00,,,,,
2024-08-18,MISSISSIPPI,TUPELO,"PRELIM INFO FROM FAA OPS: TUPELO, MS/UAS SIGHTING/1607E/MEMPHIS ARTCC ADVISED, PILATUS PC12, FFC - JWN, REPORTED A SILVER UAS FROM THE 3 O'CLOCK POSITION WHILE E BOUND AT 15,000 FEET 21 WNW TUPELO VOR (OTB). NO EVASIVE ACTION TAKEN. PONTOTOC COUNTY SHERIFF NOTIFIED.",36.31648155722417,-87.28661525581136,15000,JOHN C TUNE,AIRPORT,1607E,2024-08-18 21:07:00,,,,,
2024-08-19,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1906C/CHICAGO ATCT ADVISED, B738, AUS - ORD, REPORTED AN UAS FROM 3 O'CLOCK POSITION WHILE E BOUND AT 1,700 FEET 6 E ORD. NO EVASION ACTION TAKEN. COOK COUNTY POLICE NOTIFIED.",30.19447645631032,-97.55448380039567,1700,AUSTIN-BERGSTROM INTL,AIRPORT,1906C,2024-08-20 01:06:00,395.0,AUSTIN BERGSTROM INTL CLASS C,1371.6,1371.6,C
2024-08-19,CALIFORNIA,SACRAMENTO,"PRELIM INFO FROM FAA OPS: SACRAMENTO, CA/UAS SIGHTING/1015P/NORCAL TRACON ADVISED, B737, SAN - SMF, REPORTED AN ORANGE AND WHITE UAS AT THE 5 O'CLOCK POSITION WHILE N BOUND AT 3,000 FEET 3 W SMF. NO EVASIVE ACTION TAKEN. SACRAMENTO COUNTY SHERIFF NOTIFIED.",38.69542700573029,-121.65464237837321,3000,SACRAMENTO INTL,AIRPORT,1015P,2024-08-19 07:15:00,621.0,SACRAMENTO INTL AIRPORT CLASS C,1249.68,1249.68,C
2024-08-20,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS SIGHTING/LATE REPORT-1222E/DEKALB-PEACHTREE ATCT ADVISED, PIPPER P28A, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE S BOUND AT 2,500 FEET 2 ESE PDK. NO EVASIVE ACTION TAKEN. CHAMBLEE PD NOTIFIED.",33.86321728405072,-84.26504845586655,2500,DEKALB-PEACHTREE,AIRPORT,1222E,2024-08-20 17:22:00,13.0,ATLANTA CLASS B AREA J,3810.0,3810.0,B
2024-08-20,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1603E/NEW YORK TRACON ADVISED, B763, PRAGUE, CZECH REPUBLUC (LKPR) - JFK, REPORTED A BLACK UAS WHILE NE BOUND AT 2,500 FEET 14 NE JFK. NO EVASIVE ACTION TAKEN. NEW YORK PD AVIATION UNIT NOTIFIED.",40.80482169544682,-73.56142235608064,2500,JOHN F KENNEDY INTL,AIRPORT,1603E,2024-08-20 21:03:00,204.0,NEW YORK CLASS B AREA G,2133.6,2133.6,B
2024-08-21,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1926C/CHICAGO TRACON ADVISED, B763, BWI - ORD, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE W BOUND AT 8,000 FEET 7 S ORD. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",41.860222881164674,-87.9081497222222,8000,CHICAGO O'HARE INTL,AIRPORT,1926C,2024-08-22 01:26:00,31.0,CHICAGO CLASS B AREA B,3048.0,3048.0,B
2024-08-21,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1758C/HOUSTON TRACON ADVISED, E145, IAH - MORELIA, MEXICO (MMMM), REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE SE BOUND AT 11,000 FEET 4 SE HOU. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",29.598531872375347,-95.22315784004073,11000,WILLIAM P HOBBY,AIRPORT,1758C,2024-08-21 23:58:00,105.0,HOUSTON CLASS B AREA A,3048.0,3048.0,B
2024-08-21,WEST VIRGINIA,LEWISBURG,"PRELIM INFO FROM FAA OPS: LEWISBURG, WV/UAS SIGHTING/1400E/GREENBRIAR VALLEY FTC ADVISED, C130, REPORTED A UAS WHILE SW BOUND AT 4,000 FEET 2.5 SW LWB. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.  WOC MC/JE ",37.82880443667992,-80.43667063899638,4000,GREENBRIER VALLEY,AIRPORT,1400E,2024-08-21 19:00:00,1008.0,LEWISBURG CLASS D,1463.04,1463.04,D
2024-08-23,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1325C/CHICAGO TRACON ADVISED, CESSNA C208, REPORTED A GREY UAS FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 5.500 FEET 4 S ORD. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",41.91024491410034,-87.9081497222222,500,CHICAGO O'HARE INTL,AIRPORT,1325C,2024-08-23 19:25:00,30.0,CHICAGO CLASS B AREA A,3048.0,3048.0,B
2024-08-24,MISSISSIPPI,MERIDIAN,"PRELIM INFO FROM FAA OPS: MERIDIAN, MS/UAS SIGHTING/1918C/MEMPHIS ARTCC ADVISED, SOCATA TBM8, LWM - PIB, REPORTED A UAS WHILE SW BOUND AT 16,000 FEET 20 SE MEI. NO EVASIVE ACTION TAKEN. CLARKE COUNTY SHERIFF NOTIFIED.",31.230621666183403,-89.0621506990664,16000,HATTIESBURG/LAUREL RGNL,AIRPORT,1918C,2024-08-25 01:18:00,1801.0,BULLSEYE 1 0830-1730 MON-FRI AND BY NOTAM,5486.4,5486.4,
2024-08-24,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1500E/ORLANDO ATCT ADVISED, B39M, IAD - MCO, REPORTED A BLACK UAS WHILE N BOUND AT 1,000 FEET 2.5 N ORLANDO VORTAC (ORL). NO EVASIVE ACTION TAKEN. ORANGE COUNTY SHERIFF NOTIFIED.",28.58723787020489,-81.33293,1000,EXEC,AIRPORT,1500E,2024-08-24 20:00:00,211.0,ORLANDO CLASS B AREA C,3048.0,3048.0,B
2024-08-24,FLORIDA,ORLANDO,"PRELIM INFO FROM FAA OPS: ORLANDO, FL/UAS SIGHTING/1941E/CENTRAL FLORIDA TRACON ADVISED, B738, IAH - MCO, REPORTED A UAS WHILE S BOUND AT 7,000 FEET 5 W ORL. NO EVASIVE ACTION TAKEN. ORLANDO PD AVIATION UNIT NOTIFIED.",28.429356078451598,-81.403519471662,7000,ORLANDO INTL,AIRPORT,1941E,2024-08-25 00:41:00,209.0,ORLANDO CLASS B AREA A,3048.0,3048.0,B
2024-08-24,MASSACHUSETTS,WORCESTER,"PRELIM INFO FROM FAA OPS: WORCESTER, MA/UAS SIGHTING/1635E/WORCESTER FCT ADVISED, PIPER PA32, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE E BOUND AT 4,400 FEET 5 NE ORH. NO EVASIVE ACTION TAKEN. MASSACHUSETTS STATE PD NOTIFIED.",42.32605868426286,-71.79617292414274,4400,WORCESTER RGNL,AIRPORT,1635E,2024-08-24 21:35:00,1275.0,WORCESTER CLASS D,1066.8,1066.8,D
2024-08-25,NORTH CAROLINA,ASHEVILLE,"PRELIM INFO FROM FAA OPS: ASHEVILLE, NC/UAS SIGHTING/1039E/ASHEVILLE ATCT ADVISED, BEECH BE20, REPORTED A SILVER UAS AT THE 1 O'CLOCK POSITION WHILE NNW BOUND AT 4,500 FEET 6 S AVL. NO EVASIVE ACTION TAKEN. GREENVILLE COUNTY SHERIFF NOTIFIED.",35.33595772177488,-82.5420475,4500,ASHEVILLE RGNL,AIRPORT,1039E,2024-08-25 15:39:00,391.0,ASHEVILLE CLASS C,1889.76,1889.76,C
2024-08-25,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1719C/HOUSTON TRACON ADVISED, B738, LIBERIA, COSTA RICE (MRLB) - IAH, REPORTED A SILVER UAS FROM THE 3 O'CLOCK POSITION WHILE N BOUND AT 4,000 FEET 20 WSW IAH. NO EVASIVE ACTION TAKEN. HOUSTON FBI NOTIFIED.",29.856088493134255,-95.69559986945478,4000,GEORGE BUSH INTCNTL/HOUSTON,AIRPORT,1719C,2024-08-25 23:19:00,107.0,HOUSTON CLASS B AREA B,3048.0,3048.0,B
2024-08-25,OKLAHOMA,TULSA,"PRELIM INFO FROM FAA OPS: TULSA, OK/UAS SIGHTING/1423C/RIVERSIDE ATCT ADVISED, BELL B06, REPORTED A GREEN UAS 700 FEET BELOW ACFT FROM THE 3 O'CLOCK POSITION WHILE S BOUND AT 1,400 FEET 2 N RVS. NO EVASIVE ACTION TAKEN. TULSA PD NOTIFIED.",44.22500110686288,-73.3586944444444,1400,BASIN HARBOR,AIRPORT,1423C,2024-08-25 20:23:00,,,,,
2024-08-25,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS SIGHTING/1829E/POTOMAC TRACON ADVISED, SOCATA TBM7, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE ESE BOUND AT 2,600 FEET 35 NW DCA. NO EVASIVE ACTION TAKEN. PURCELLVILLE PD NOTIFIED.",39.26309962866798,-77.56879956856541,2600,RONALD REAGAN WASHINGTON NTL,AIRPORT,1829E,2024-08-25 23:29:00,,,,,
2024-08-26,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS SIGHTING/1640C/CHICAGO TRACON ADVISED, B38M, SNA - ORD, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE E BOUND AT 5,000 FEET 20 SE ORD. NO EVASIVE ACTION TAKEN. CHICAGO FBI NOTIFIED.",41.74070038956947,-87.5932994250012,5000,CHICAGO O'HARE INTL,AIRPORT,1640C,2024-08-26 22:40:00,33.0,CHICAGO CLASS B AREA D,3048.0,3048.0,B
2024-08-26,OREGON,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, OR/UAS SIGHTING/1542P/PORTLAND TRACON ADVISED, CIRRUS SR22, TIW - UAO, REPORTED A UAS WITH GREEN LIGHTS 100 FEET BELOW THEIR 2 O'CLOCK POSITION WHILE S BOUND AT 5,000 FEET 6 N PORTLAND (PDX). NO EVASIVE ACTION TAKEN. PORT OF PORTLAND PD NOTIFIED.",45.688687034428675,-122.596869416667,5000,PORTLAND INTL,AIRPORT,1542P,2024-08-26 12:42:00,602.0,PORTLAND INTERNATIONAL AIRPORT CLASS C,1219.2,1219.2,C
2024-08-27,WEST VIRGINIA,CHARLESTON,"PRELIM INFO FROM FAA OPS: CHARLESTON, WV/UAS SIGHTING/0835E/CHARLESTON ATCT ADVISED, CIRRUS SR20, CRW - CRW, REPORTED A BLACK AND GREEN UAS WHILE W BOUND AT 1,900 FEET 2 W CRW. NO EVASIVE ACTION TAKEN. CHARLESTON ARPT PD NOTIFIED.",38.3760053926198,-81.63528215308227,1900,WEST VIRGINIA INTL YEAGER,AIRPORT,0835E,2024-08-27 13:35:00,430.0,CHARLESTON YEAGER AIRPORT CLASS C,1524.0,1524.0,C
2024-08-27,MASSACHUSETTS,WESTFIELD/SPRINGFIELD,"PRELIM INFO FROM FAA OPS: WESTFIELD/SPRINGFIELD, MA/UAS SIGHTING/LATE REPORT 8-27 1844E/BRADLEY TRACON ADVISED, PIPER P28A, HFD - IJD, REPORTED A UAS FROM THE 12 Oâ€™CLOCK POSITION WHILE NE BOUND AT 5,500 FEET 7 W BAF. NO EVASIVE ACTION TAKEN. MA STATE PD NOTIFIED.",42.15783721338657,-72.87272355795064,5500,WESTFIELD-BARNES RGNL,AIRPORT,1844E,2024-08-27 23:44:00,,,,,
2024-08-28,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1440C/HOUSTON TRACON ADVISED, B737, CMH - HOU, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE NE BOUND AT 3,000 FEET 7 W HOU. NO EVASIVE ACTION TAKEN. FBI NOTIFIED.",29.645732241735356,-95.41111969198825,3000,WILLIAM P HOBBY,AIRPORT,1440C,2024-08-28 20:40:00,105.0,HOUSTON CLASS B AREA A,3048.0,3048.0,B
2024-08-28,ALABAMA,MOBILE,"PRELIM INFO FROM FAA OPS: MOBILE, AL/UAS SIGHTING/1727C/MOBILE ATCT ADVISED, CESSNA C25C, REPORTED AN ORANGE UAS WHILE SSE BOUND AT 1,000 FEET 5 NW MOB. NO EVASIVE ACTION TAKEN. MOBILE COUNTY SHERIFF NOTIFIED.",30.750459936234734,-88.31121628638635,1000,MOBILE RGNL,AIRPORT,1727C,2024-08-28 23:27:00,560.0,MOBILE REGIONAL AIRPORT CLASS C,1280.16,1280.16,C
2024-08-28,NEW JERSEY,TETERBORO,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1253E/TETERBORO ATCT ADVISED, CESSNA C700, MVY - TEB, REPORTED A UAS WHILE NE BOUND AT 1,500 FEET 6 SW TEB. NO EVASIVE ACTION TAKEN. BLOOMFIELD PD NOTIFIED.",41.32263085736361,-70.70772338783597,1500,MARTHA'S VINEYARD,AIRPORT,1253E,2024-08-28 17:53:00,,,,,
2024-08-29,MASSACHUSETTS,BOSTON,"PRELIM INFO FROM FAA OPS: BOSTON, MA/UAS SIGHTING/1224E/BOSTON ATCT ADVISED, BCS3, ORD - BOS, REPORTED A UAS WHILE NE BOUND AT 2,000 FEET 4 SW BOS. NO EVASIVE ACTION TAKEN. STATE PD NOTIFIED.",41.92976223531939,-87.97130540872674,2000,CHICAGO O'HARE INTL,AIRPORT,1224E,2024-08-29 17:24:00,30.0,CHICAGO CLASS B AREA A,3048.0,3048.0,B
2024-08-29,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1801C/HOUSTON ATCT ADVISED, B38M, LGB - HOU, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE SE BOUND AT 2,000 FEET 7 NW HOU. NO EVASIVE ACTION TAKEN. HOUSTON PD NOTIFIED.",29.728464808420583,-95.37198230078775,2000,WILLIAM P HOBBY,AIRPORT,1801C,2024-08-30 00:01:00,105.0,HOUSTON CLASS B AREA A,3048.0,3048.0,B
2024-08-29,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS SIGHTING/1730P/LOS ANGELES ARTCC ADVISED, A35K, LAX - LONDON, UNITED KINGDOM (EGLL), REPORTED A BLACK UAS WHILE N BOUND AT 12,500 FEET 12 N LAX. NO EVASIVE ACTION TAKEN. VALENCIA COUNTY SHERIFF NOTIFIED.",34.14285130585537,-118.408048611111,12500,LOS ANGELES INTL,AIRPORT,1730P,2024-08-29 14:30:00,421.0,BURBANK CLASS C,1463.04,1463.04,C
2024-08-29,KENTUCKY,LOUISVILLE,"PRELIM INFO FROM FAA OPS: LOUISVILLE, KY/UAS SIGHTING/2205E/LOUISVILLE ATCT ADVISED, CESSNA C172, REPORTED A UAS WHILE NNW AT 200 FEET 1 SSE SDF. NO EVASIVE ACTION TAKEN. LOUISVILLE METRO PD NOTIFIED.",38.1586700311174,-85.72840704755525,200,LOUISVILLE MUHAMMAD ALI INTL,AIRPORT,2205E,2024-08-30 03:05:00,536.0,LOUISVILLE STANDIFORD FIELD AIRPORT CLASS C,1371.6,1371.6,C
